index,EDA_x,EDA real time_x,unix time,tags_x,tags real time_x,EDA_y,EDA real time_y,tags_y,tags real time_y,normalized EDA_x,normalized EDA_y,DA,IDM,SM,PC
5176,1.002277,2017-08-08 15:31:23,1502220683.75,,,0.149916,2017-08-08 15:31:23,,,-0.55686581486,0.520746938677,0.358333333333,0.165553488347,1.22067876378,0.400390322557
5177,0.998433,2017-08-08 15:31:24,1502220684,,,0.148634,2017-08-08 15:31:24,,,-0.561063902773,0.490436528268,0.3575,0.165673022383,1.22085950417,0.400816282836
5178,1.002277,2017-08-08 15:31:24,1502220684.25,,,0.149916,2017-08-08 15:31:24,,,-0.55686581486,0.520746938677,0.356666666667,0.165686937199,1.2210872438,0.401203934255
5179,0.999714,2017-08-08 15:31:24,1502220684.5,,,0.148634,2017-08-08 15:31:24,,,-0.559664904173,0.490436528268,0.356666666667,0.165691525358,1.22126915002,0.40162559495
5180,1.000995,2017-08-08 15:31:24,1502220684.75,,,0.143509,2017-08-08 15:31:24,,,-0.558265905574,0.369265815832,0.356666666667,0.165388578874,1.22150038715,0.402012797793
5181,0.99587,2017-08-08 15:31:25,1502220685,,,0.148634,2017-08-08 15:31:25,,,-0.563862992086,0.490436528268,0.3575,0.165057645138,1.22181085931,0.402915224119
5182,1.002277,2017-08-08 15:31:25,1502220685.25,,,0.151197,2017-08-08 15:31:25,,,-0.55686581486,0.55103370602,0.3575,0.164975271032,1.22203976477,0.40323356575
5183,0.999714,2017-08-08 15:31:25,1502220685.5,,,0.149916,2017-08-08 15:31:25,,,-0.559664904173,0.520746938677,0.356666666667,0.164883645438,1.22222400357,0.403453158807
5184,1.003558,2017-08-08 15:31:25,1502220685.75,,,0.149916,2017-08-08 15:31:25,,,-0.55546681626,0.520746938677,0.356666666667,0.164970607703,1.22245638773,0.403653452523
5185,1.000995,2017-08-08 15:31:26,1502220686,,,0.148634,2017-08-08 15:31:26,,,-0.558265905574,0.490436528268,0.356666666667,0.165172523126,1.22261886535,0.404156661753
5186,0.998433,2017-08-08 15:31:26,1502220686.25,,,0.149916,2017-08-08 15:31:26,,,-0.561063902773,0.520746938677,0.356666666667,0.16526415236,1.22285476672,0.404550041311
5187,1.000995,2017-08-08 15:31:26,1502220686.5,,,0.151197,2017-08-08 15:31:26,,,-0.558265905574,0.55103370602,0.355833333333,0.165177186454,1.22306424358,0.404783171083
5188,0.992027,2017-08-08 15:31:26,1502220686.75,,,0.148634,2017-08-08 15:31:26,,,-0.568059987885,0.490436528268,0.355833333333,0.165306122318,1.22317624325,0.405213936423
5189,1.000995,2017-08-08 15:31:27,1502220687,,,0.149916,2017-08-08 15:31:27,,,-0.558265905574,0.520746938677,0.355,0.165444388478,1.22338224231,0.405512363044
5190,0.997151,2017-08-08 15:31:27,1502220687.25,,,0.148634,2017-08-08 15:31:27,,,-0.562463993487,0.490436528268,0.354166666667,0.165362010732,1.2235699786,0.405877853275
