,Real_time,frame,gazeX_1,gazeY_1,pdl_1,pdr_1,gazeX_2,gazeY_2,pdl_2,pdr_2,jva10,jva50,jva100,jva150,jva200,AOI_1,AOI_2,leader10,leader50,leader100,leader150,leader200,jva100_lag0,speech_l,speech_r,EDA_x,EDA_y,normalized EDA_x,normalized EDA_y,DA,IDM,SM,PC
3855,2017-08-08 15:46:24.200000,23130,,,2.58, 2.82,,,2.96, 3.02,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0.849807,0.133258,-0.72338050375,0.12690074789300002,0.3325,0.199812605812,1.10763315593,0.562084861704
3856,2017-08-08 15:46:24.440000,23136,,,2.53, 2.69,,,2.96, 3.02,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0.851089,0.13454000000000002,-0.721980413036,0.157211158302,0.331666666667,0.199734895035,1.10741225424,0.5608342809619999
3857,2017-08-08 15:46:24.680000,23142,,,, 2.61,,,2.96, 3.02,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0.847245,0.133258,-0.7261785009489999,0.12690074789300002,0.33083333333299997,0.19964785395999998,1.10716726061,0.559616612514
3858,2017-08-08 15:46:24.920000,23148,,,, 2.59,,,2.96, 3.02,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0.848526,0.133258,-0.724779502349,0.12690074789300002,0.33083333333299997,0.19964785395999998,1.10694519308,0.558378281055
3859,2017-08-08 15:46:25.160000,23154,,,, 2.56,,,2.96, 3.02,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0.8446819999999999,0.130696,-0.7289775902619999,0.0663272132082,0.33083333333299997,0.19965259973900001,1.10677245737,0.557088065352
3860,2017-08-08 15:46:25.400000,23160,,,, 2.53,,,2.96, 3.02,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0.8434010000000001,0.133258,-0.730376588862,0.12690074789300002,0.33083333333299997,0.199657345519,1.10659387097,0.555843984974
3861,2017-08-08 15:46:25.640000,23166,,,, 2.55,,,2.96, 3.02,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0.8318700000000001,0.133258,-0.742969760486,0.12690074789300002,0.33083333333299997,0.20012030535599998,1.10648987507,0.554469228818
3862,2017-08-08 15:46:25.880000,23172,,,, 2.52,,,2.96, 3.02,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0.8190569999999999,0.13454000000000002,-0.756963022824,0.157211158302,0.33083333333299997,0.19997262644699998,1.10637538486,0.553099868145
3863,2017-08-08 15:46:26.120000,23178,,,, 2.51,,,2.96, 3.02,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0.838276,0.133258,-0.735973675374,0.12690074789300002,0.33083333333299997,0.200315890987,1.10609540898,0.551950834599
3864,2017-08-08 15:46:26.360000,23184,,,, 2.49,,,2.66, 2.71,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0.848526,0.133258,-0.724779502349,0.12690074789300002,0.331666666667,0.20037494480999998,1.10588227484,0.550768035243
3865,2017-08-08 15:46:26.600000,23190,,,, 2.5,697.47,2493.9739,2.66, 2.82,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.8408389999999999,0.13454000000000002,-0.7331745860609999,0.157211158302,0.3325,0.200342294228,1.1056543772399998,0.549629376991
3866,2017-08-08 15:46:26.840000,23196,,,, 2.48,719.6712,2518.5660000000007,, 2.77,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.8318700000000001,0.13454000000000002,-0.742969760486,0.157211158302,0.3325,0.200328300602,1.10538956082,0.5485393770170001
3867,2017-08-08 15:46:27.080000,23202,,,, 2.48,733.40594,2510.8108,2.73, 2.74,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.8421200000000001,0.13454000000000002,-0.7317755874609999,0.157211158302,0.3325,0.20029565002,1.10511774759,0.547448497706
3868,2017-08-08 15:46:27.320000,23208,,,, 2.49,712.25977,2487.7302,2.75, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.8434010000000001,0.13454000000000002,-0.730376588862,0.157211158302,0.3325,0.200300316989,1.10485293027,0.5463818846890001
3869,2017-08-08 15:46:27.560000,23214,,,, 2.5,685.4664,2453.2717,2.79, 2.75,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.8421200000000001,0.133258,-0.7317755874609999,0.12690074789300002,0.331666666667,0.20020860894499998,1.10458811294,0.545329654036
3870,2017-08-08 15:46:27.800000,23220,,,, 2.47,694.07605,2466.297,2.77, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.8434010000000001,0.131977,-0.730376588862,0.0966139805508,0.331666666667,0.200107653054,1.10434855429,0.544255705238
3871,2017-08-08 15:46:28.040000,23226,,,, 2.57,659.1384,2483.291,2.71, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.8459639999999999,0.13454000000000002,-0.727577499548,0.157211158302,0.33083333333299997,0.199956969998,1.1041249061299998,0.543212225783
3872,2017-08-08 15:46:28.280000,23232,,,2.4, 2.54,684.3004,2479.7769,2.7, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.8446819999999999,0.135821,-0.7289775902619999,0.187497925645,0.33083333333299997,0.19988866104800002,1.10386242138,0.54218642365
3873,2017-08-08 15:46:28.520000,23238,,,2.38, 2.53,692.2891,2473.4604,2.74, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.848526,0.133258,-0.724779502349,0.12690074789300002,0.331666666667,0.199755054576,1.10359412535,0.541183257208
3874,2017-08-08 15:46:28.760000,23244,,,2.43, 2.56,692.1947,2469.7314,2.6, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.848526,0.13454000000000002,-0.724779502349,0.157211158302,0.3325,0.199745724278,1.1033568992799998,0.540161218451
3875,2017-08-08 15:46:29,23250,,,, 2.48,707.3423,2472.1487,2.64, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.8459639999999999,0.13454000000000002,-0.727577499548,0.157211158302,0.3325,0.19974106459000002,1.10309324778,0.5391766741390001
3876,2017-08-08 15:46:29.240000,23256,,,, 2.45,726.6842,2472.0532,2.66, 2.74,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.849807,0.13838399999999998,-0.72338050375,0.248095103396,0.331666666667,0.199456771421,1.10282609879,0.538203863266
3877,2017-08-08 15:46:29.480000,23262,,,, 2.46,716.0338,2481.5815,, 2.71,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.849807,0.142228,-0.72338050375,0.33897904848899996,0.3325,0.199226876026,1.10250497345,0.537319997993
3878,2017-08-08 15:46:29.720000,23268,,,, 2.49,736.3605299999997,2511.9543,2.68, 2.62,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.8574950000000001,0.14094600000000002,-0.714984327924,0.308668638081,0.33333333333299997,0.199285854678,1.1020611113299998,0.536571636935
3879,2017-08-08 15:46:29.960000,23274,,,2.4, 2.55,749.16266,2529.1626,2.75, 2.61,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.8574950000000001,0.142228,-0.714984327924,0.33897904848899996,0.334166666667,0.199281112539,1.10167357785,0.5357804069300001
3880,2017-08-08 15:46:30.200000,23280,,,2.37, 2.55,745.1344,2493.4365,2.73, 2.58,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.860057,0.13838399999999998,-0.712186330725,0.248095103396,0.334166666667,0.198973502727,1.10125961985,0.5350309933749999
3881,2017-08-08 15:46:30.440000,23286,,,2.41, 2.54,750.5709,2506.7563,2.72, 2.6,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.861339,0.101225,-0.710786240011,-0.630457580199,0.335,0.19623765407699997,1.10097306196,0.5341555064329999
3882,2017-08-08 15:46:30.680000,23292,,,, 2.54,745.4825400000003,2505.2039,2.66, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.861339,0.098662,-0.710786240011,-0.69105475795,0.33583333333300003,0.196232990748,1.10137046623,0.532862016581
3883,2017-08-08 15:46:30.920000,23298,,,, 2.55,745.75055,2501.8545,2.61, 2.72,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.8664639999999999,0.111476,-0.705189153498,-0.388092512261,0.335,0.19525110384799998,1.10181603558,0.531567743744
3884,2017-08-08 15:46:31.160000,23304,,,, 2.52,746.32166,2481.0063,2.67, 2.77,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.8664639999999999,0.111476,-0.705189153498,-0.388092512261,0.335,0.195255767177,1.1020126347900001,0.530375482295
3885,2017-08-08 15:46:31.400000,23310,,,, 2.57,751.28815,2509.1482,2.68, 2.81,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.8703069999999999,0.11403800000000001,-0.7009921577,-0.327518977575,0.334166666667,0.195077175678,1.1022115665799999,0.529176737152
3886,2017-08-08 15:46:31.640000,23316,,,, 2.53,746.0568,2482.9807,2.71, 2.73,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.8677450000000001,0.121726,-0.7037901548989999,-0.145751087388,0.335,0.19455366045800002,1.1023864440100002,0.527996411503
3887,2017-08-08 15:46:31.880000,23322,,,, 2.43,741.5233,2485.3894,2.7, 2.77,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.8664639999999999,0.12428900000000001,-0.705189153498,-0.0851539096367,0.335,0.194452704566,1.10238109204,0.526940723295
3888,2017-08-08 15:46:32.120000,23328,,,, 2.49,747.8353,2472.6794,2.7, 2.85,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.8677450000000001,0.12428900000000001,-0.7037901548989999,-0.0851539096367,0.335,0.19446203486400002,1.1023205781799998,0.525940228646
3889,2017-08-08 15:46:32.360000,23334,,,, 2.43,,,2.65, ,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0.8703069999999999,0.126852,-0.7009921577,-0.024556731885599998,0.334166666667,0.194283364555,1.10226472855,0.524932183498
3890,2017-08-08 15:46:32.600000,23340,,,, 2.53,685.1851,2457.9285,2.6, 2.65,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.849807,0.128133,-0.72338050375,0.005730035457029999,0.334166666667,0.19420873673500003,1.1021354739700002,0.523997259356
3891,2017-08-08 15:46:32.840000,23346,,,2.44, 2.53,696.71515,2488.9468,2.7, 2.67,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.847245,0.130696,-0.7261785009489999,0.0663272132082,0.334166666667,0.19401607644000002,1.10195765923,0.5230900535399999
3892,2017-08-08 15:46:33.080000,23352,,,, 2.49,715.0366,2496.3962,2.7, 2.7,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.853651,0.131977,-0.719182415837,0.0966139805508,0.33333333333299997,0.19425071397399998,1.10180508345,0.522148870868
3893,2017-08-08 15:46:33.320000,23358,,,2.34, 2.44,725.3826,2512.236,2.67, 2.73,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.848526,0.131977,-0.724779502349,0.0966139805508,0.33333333333299997,0.19443404761100003,1.1015826011299998,0.521294381027
3894,2017-08-08 15:46:33.560000,23364,,,2.34, 2.39,696.63086,2488.2551,, 2.63,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.848526,0.14094600000000002,-0.724779502349,0.308668638081,0.33333333333299997,0.19382815464400002,1.1013302156,0.520467458884
3895,2017-08-08 15:46:33.800000,23370,,,, 2.41,725.80286,2527.176,2.62, 2.62,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.8408389999999999,0.13838399999999998,-0.7331745860609999,0.248095103396,0.33333333333299997,0.193727198753,1.10091936092,0.5198440269219999
3896,2017-08-08 15:46:34.040000,23376,,,, 2.46,722.3354,2505.4146,2.62, 2.7,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.8421200000000001,0.139665,-0.7317755874609999,0.278381870738,0.3325,0.193649563145,1.1005566525200001,0.519148827374
3897,2017-08-08 15:46:34.280000,23382,,,2.37, 2.38,712.72577,2487.5627,, 2.7,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.838276,0.139665,-0.735973675374,0.278381870738,0.3325,0.19373660422000002,1.10019512965,0.518466568115
3898,2017-08-08 15:46:34.520000,23388,,,2.39, 2.44,743.9681400000003,2444.731,, 2.75,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.8434010000000001,0.143509,-0.730376588862,0.369265815832,0.331666666667,0.193558012722,1.09980368388,0.517820029404
3899,2017-08-08 15:46:34.760000,23394,,,2.44, 2.56,746.7973,2397.4534,, 2.72,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.8408389999999999,0.143509,-0.7331745860609999,0.369265815832,0.331666666667,0.19357667331700001,1.0993341689,0.517301916017
3900,2017-08-08 15:46:35,23400,,,2.43, 2.43,856.5579,2287.3652,, 2.64,0,0,0,0,0,,4.0,0,0,0,0,0,0,1,0,0.847245,0.146072,-0.7261785009489999,0.429862993583,0.33083333333299997,0.193411996635,1.09886582067,0.51677723972
3901,2017-08-08 15:46:35.240000,23406,,,, 2.46,874.4703400000003,2279.0964,2.64, 2.62,0,0,0,0,0,,4.0,0,0,0,0,0,0,1,0,0.848526,0.146072,-0.724779502349,0.429862993583,0.33083333333299997,0.193513031336,1.09837922937,0.516295986333
3902,2017-08-08 15:46:35.480000,23412,,,, 2.45,860.8927,2349.5525,2.66, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.8459639999999999,0.146072,-0.727577499548,0.429862993583,0.33083333333299997,0.193513031336,1.09789147224,0.515831822304
3903,2017-08-08 15:46:35.720000,23418,,,, 2.44,735.3328,2464.8171,2.48, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.8459639999999999,0.142228,-0.727577499548,0.33897904848899996,0.331666666667,0.193306373775,1.09742545567,0.515357981325
3904,2017-08-08 15:46:35.960000,23424,,,, 2.49,,,, 2.67,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0.8421200000000001,0.143509,-0.7317755874609999,0.369265815832,0.331666666667,0.193297043477,1.09700877092,0.514823449924
3905,2017-08-08 15:46:36.200000,23430,,,, 2.55,588.2157,2173.4358,2.6, ,0,0,0,0,0,,4.0,0,0,0,0,0,0,1,0,0.8408389999999999,0.137102,-0.7331745860609999,0.217784692987,0.33083333333299997,0.192907131088,1.09653575845,0.514359156251
3906,2017-08-08 15:46:36.440000,23436,,,, 2.56,687.8865400000003,2463.4263,2.71, 2.71,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.8408389999999999,0.14094600000000002,-0.7331745860609999,0.308668638081,0.331666666667,0.192801508228,1.0962371453200002,0.513710536147
3907,2017-08-08 15:46:36.680000,23442,,,2.45, 2.64,782.46326,2496.8872,2.73, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.834432,0.142228,-0.7401717632870001,0.33897904848899996,0.3325,0.19277343852499998,1.09583872334,0.513176132066
3908,2017-08-08 15:46:36.920000,23448,,,, 2.49,695.5565,2490.8528,2.66, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.835714,0.139665,-0.738771672573,0.278381870738,0.3325,0.192571447932,1.09540804497,0.512685372716
3909,2017-08-08 15:46:37.160000,23454,,,, 2.48,661.49677,2487.3699,2.69, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.8459639999999999,0.142228,-0.727577499548,0.33897904848899996,0.331666666667,0.192517132608,1.09500144064,0.512168669203
3910,2017-08-08 15:46:37.400000,23460,,,, 2.49,676.9106,2477.3499,2.62, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.8677450000000001,0.142228,-0.7037901548989999,0.33897904848899996,0.3325,0.192515552237,1.0945730948399999,0.511723692596
3911,2017-08-08 15:46:37.640000,23466,,,, 2.46,668.23785,2446.1257,2.63, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.897214,0.137102,-0.6716066344230001,0.217784692987,0.3325,0.192022953246,1.09416923697,0.511265799847
3912,2017-08-08 15:46:37.880000,23472,,,, 2.39,711.17737,2445.3284,2.59, 2.68,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.931808,0.14094600000000002,-0.633826027435,0.308668638081,0.331666666667,0.191873929371,1.09388619719,0.5107363999319999
3913,2017-08-08 15:46:38.120000,23478,,,, 2.39,554.3432,2282.051,2.69, 2.7,0,0,0,0,0,,4.0,0,0,0,0,0,0,0,0,0.9036200000000001,0.14094600000000002,-0.664610549311,0.308668638081,0.331666666667,0.191785307925,1.09356240303,0.5102826025020001
3914,2017-08-08 15:46:38.360000,23484,841.1544,2494.7478,, 2.4,,,2.7, 2.61,0,1,1,1,1,1.0,,0,0,0,0,0,0,0,0,0.8933700000000001,0.139665,-0.6758047223360001,0.278381870738,0.331666666667,0.191817954866,1.09323702733,0.509815456267
3915,2017-08-08 15:46:38.600000,23490,,,, 2.59,857.01135,2662.1108,2.74, 2.82,0,0,0,0,0,,2.0,0,0,0,0,0,0,0,0,0.8805569999999999,0.135821,-0.689797984675,0.187497925645,0.33083333333299997,0.19177296984,1.0928747328200001,0.5093740643219999
3916,2017-08-08 15:46:38.840000,23496,,,2.57, 2.53,822.99207,2550.1045,2.72, 2.72,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.8703069999999999,0.14094600000000002,-0.7009921577,0.308668638081,0.33083333333299997,0.191336416884,1.09257767971,0.508851077679
3917,2017-08-08 15:46:39.080000,23502,,,2.63, 2.62,757.19305,2438.62,2.85, 2.77,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.853651,0.139665,-0.719182415837,0.278381870738,0.33083333333299997,0.191383139902,1.0921920837,0.508437606876
3918,2017-08-08 15:46:39.320000,23508,,,2.67, 2.69,757.3545,2450.1436,2.83, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.863901,0.14094600000000002,-0.707988242812,0.308668638081,0.33083333333299997,0.191415869293,1.09179247528,0.508013700992
3919,2017-08-08 15:46:39.560000,23514,,,, 2.86,739.2212,2454.9944,2.81, 2.82,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.871589,0.142228,-0.699592066986,0.33897904848899996,0.33083333333299997,0.19153548214000002,1.09142512144,0.507598350027
3920,2017-08-08 15:46:39.800000,23520,,,2.76, 2.7,567.66595,2568.3315,2.73, 2.73,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.875432,0.142228,-0.695395071187,0.33897904848899996,0.331666666667,0.191704825791,1.09099367232,0.507237203278
3921,2017-08-08 15:46:40.040000,23526,,,2.61, 2.56,259.7743,2728.7034,, 2.84,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,1,0.875432,0.14094600000000002,-0.695395071187,0.308668638081,0.331666666667,0.19180744086399998,1.09061663314,0.506762652124
3922,2017-08-08 15:46:40.280000,23532,,,2.56, 2.56,,,2.86, ,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0.8779950000000001,0.142228,-0.692595981874,0.33897904848899996,0.331666666667,0.191742143341,1.09025825092,0.506211946116
3923,2017-08-08 15:46:40.520000,23538,,,2.52, 2.65,,,2.72, 2.89,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0.875432,0.142228,-0.695395071187,0.33897904848899996,0.331666666667,0.191871161655,1.08991152975,0.5056382788930001
3924,2017-08-08 15:46:40.760000,23544,,,2.53, 2.58,686.33594,2585.703,2.98, 2.99,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.8703069999999999,0.142228,-0.7009921577,0.33897904848899996,0.3325,0.19194887607299999,1.08953838316,0.505088587427
3925,2017-08-08 15:46:41,23550,209.1685,245.13701,2.51, 2.58,720.0193,2605.0146,2.98, 2.93,0,0,0,0,0,7.0,1.0,0,0,0,0,0,0,0,1,0.8690260000000001,0.139665,-0.702391156299,0.278381870738,0.3325,0.191810606272,1.0891753367,0.504566266691
3926,2017-08-08 15:46:41.240000,23556,196.25361999999998,265.80972,2.52, 2.6,884.8954,2664.6455,2.91, 2.8,0,0,0,0,0,7.0,2.0,0,0,0,0,0,0,0,1,0.851089,0.142228,-0.721980413036,0.33897904848899996,0.3325,0.191749972078,1.08880995858,0.504036173293
3927,2017-08-08 15:46:41.480000,23562,226.17789,286.9518,2.57, 2.6,876.30695,2651.6812,2.92, 2.78,0,0,0,0,0,7.0,1.0,0,0,0,0,0,0,0,1,0.8421200000000001,0.143509,-0.7317755874609999,0.369265815832,0.3325,0.191717321496,1.0884029974,0.503553759255
3928,2017-08-08 15:46:41.720000,23568,187.53659,279.53458,2.51, 2.64,1176.0364,2635.4844,2.93, 2.83,0,0,0,0,0,7.0,2.0,0,0,0,0,0,0,0,1,0.799838,0.143509,-0.7779523702750001,0.369265815832,0.3325,0.19176538948,1.08801313225,0.5030708578190001
3929,2017-08-08 15:46:41.960000,23574,242.73413,262.94025,2.52, 2.64,926.7014,2465.58,2.96, ,0,0,0,0,0,7.0,1.0,0,0,0,0,0,0,0,1,0.803682,0.143509,-0.7737542823620001,0.369265815832,0.3325,0.191871008699,1.08755488324,0.502645998933
3930,2017-08-08 15:46:42.200000,23580,303.8826,261.87927,2.91, 2.65,768.57513,2491.8674,2.9, 3.03,0,0,0,0,0,7.0,1.0,0,0,0,0,0,0,0,1,0.8088069999999999,0.142228,-0.7681571958490001,0.33897904848899996,0.3325,0.19177471613699998,1.0871059627,0.50220403315
3931,2017-08-08 15:46:42.440000,23586,298.16592,277.62256,2.73, 2.62,747.71466,2505.7593,2.81, 2.89,0,0,0,0,0,7.0,1.0,0,0,0,0,0,0,0,1,0.8075260000000001,0.143509,-0.769556194449,0.369265815832,0.3325,0.19166909691700001,1.08668694537,0.501732499642
3932,2017-08-08 15:46:42.680000,23592,300.44504,338.2494200000001,2.49, 2.57,732.7980299999997,2555.8337,2.81, 2.8,0,0,0,0,0,7.0,1.0,0,0,0,0,0,0,0,1,0.803682,0.137102,-0.7737542823620001,0.217784692987,0.331666666667,0.19129784512400003,1.08621160033,0.5013410156629999
3933,2017-08-08 15:46:42.920000,23598,291.13473999999997,340.2999,2.52, 2.56,766.31104,2601.9320000000002,2.62, 3.01,0,0,0,0,0,7.0,1.0,0,0,0,0,0,0,0,1,0.804963,0.143509,-0.772355283762,0.369265815832,0.33083333333299997,0.190802234705,1.08586015698,0.5007808884830001
3934,2017-08-08 15:46:43.160000,23604,306.5476,328.29547,2.51, 2.54,631.68964,2419.748,2.84, 2.81,0,0,0,0,0,7.0,1.0,0,0,0,0,0,0,0,1,0.802401,0.14479,-0.775153280961,0.39955258317500003,0.33083333333299997,0.190691952156,1.0853836451899999,0.500398883388
3935,2017-08-08 15:46:43.400000,23610,,,2.55, 2.52,596.72815,2377.7773,2.77, 2.85,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.799838,0.14479,-0.7779523702750001,0.39955258317500003,0.33083333333299997,0.19078365656,1.08490482144,0.500041892522
3936,2017-08-08 15:46:43.640000,23616,444.88305999999994,2706.3298,2.57, 2.5,,,2.79, 2.81,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,1,0.799838,0.14479,-0.7779523702750001,0.39955258317500003,0.331666666667,0.19087994912300002,1.08444773826,0.499678512714
3937,2017-08-08 15:46:43.880000,23622,,,2.48, 2.56,765.6816,2517.6458,, 2.77,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.797276,0.14735299999999998,-0.7807503674740001,0.460149760926,0.331666666667,0.190879952763,1.08393782486,0.499368661364
3938,2017-08-08 15:46:44.120000,23628,,,2.44, 2.54,757.3201,2505.516,2.8, 2.76,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.798557,0.148634,-0.779351368874,0.49043652826800005,0.33083333333299997,0.190788327169,1.08337624888,0.49913734147600003
3939,2017-08-08 15:46:44.360000,23634,,,2.44, 2.57,755.72473,2516.2961,2.83, 2.71,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.795995,0.14735299999999998,-0.782149366073,0.460149760926,0.33083333333299997,0.190880031573,1.0828364331799998,0.49893225968599997
3940,2017-08-08 15:46:44.600000,23640,,,2.41, 2.61,735.8616,2495.5264,2.68, 2.75,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.795995,0.148634,-0.782149366073,0.49043652826800005,0.331666666667,0.190967076288,1.08227252463,0.49872001361100005
3941,2017-08-08 15:46:44.840000,23646,,,2.46, 2.64,722.93964,2461.803,2.66, 2.75,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.793432,0.148634,-0.784948455387,0.49043652826800005,0.3325,0.191054117363,1.08170746995,0.49853997401199995
3942,2017-08-08 15:46:45.080000,23652,,,2.49, 2.63,754.6493,2423.7239,, 2.7,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.793432,0.14991600000000002,-0.784948455387,0.5207469386770001,0.3325,0.191086767945,1.08110666137,0.49841680730800003
3943,2017-08-08 15:46:45.320000,23658,529.74744,2680.5432,2.53, 2.63,,,2.74, 2.66,0,0,0,0,0,0.0,,0,0,0,0,0,0,1,0,0.79087,0.14991600000000002,-0.787746452586,0.5207469386770001,0.3325,0.191192469615,1.0805093512100001,0.498309718794
3944,2017-08-08 15:46:45.560000,23664,,,2.43, 2.5,836.4581,2536.7075,, 2.69,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,1,0.793432,0.14991600000000002,-0.784948455387,0.5207469386770001,0.33333333333299997,0.191279514331,1.07988561653,0.498224047976
3945,2017-08-08 15:46:45.800000,23670,,,2.62, 2.63,801.40753,2538.2,2.77, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,1,0.79087,0.14479,-0.787746452586,0.39955258317500003,0.33333333333299997,0.19098123117600002,1.07928830636,0.498130861716
3946,2017-08-08 15:46:46.040000,23676,,,, 2.58,720.0228,2514.9495,, 2.67,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,1,0.792151,0.14991600000000002,-0.7863474539859999,0.5207469386770001,0.3325,0.190687611349,1.07876323532,0.497912017662
3947,2017-08-08 15:46:46.280000,23682,,,2.42, 2.36,740.81836,2503.8779999999997,2.64, 2.7,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,1,0.79087,0.148634,-0.787746452586,0.49043652826800005,0.331666666667,0.190793230569,1.07818883246,0.49782113478
3948,2017-08-08 15:46:46.520000,23688,,,2.42, 2.36,762.64124,2443.867,2.71, 2.69,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,1,0.788307,0.151197,-0.790545541899,0.55103370602,0.331666666667,0.190797893898,1.07758452639,0.49774441775
3949,2017-08-08 15:46:46.760000,23694,,,2.42, 2.36,750.1069,2442.304,2.72, 2.64,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,1,0.789588,0.152478,-0.7891465433,0.581320473362,0.33083333333299997,0.190706264664,1.07692855593,0.49775224691200004
3950,2017-08-08 15:46:47,23700,,,2.42, 2.36,714.5111,2454.2446,2.63, 2.67,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,1,0.787026,0.14991600000000002,-0.791944540499,0.5207469386770001,0.33,0.19052300619600002,1.07624618066,0.49781510930699996
3951,2017-08-08 15:46:47.240000,23706,,,2.42, 2.36,870.8948,2386.4363,2.73, 2.7,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,1,0.787026,0.151197,-0.791944540499,0.55103370602,0.33,0.190431380603,1.07560961911,0.497813936571
3952,2017-08-08 15:46:47.480000,23712,,,2.42, 2.36,847.88245,2384.1533,2.62, 2.76,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,1,0.7831819999999999,0.152478,-0.7961426284119999,0.581320473362,0.33,0.19052308864700002,1.07499948296,0.497824794715
